symbol,secID,ticker,exchangeCD,secShortName,listDate
sz300342,300342.XSHE,300342,XSHE,天银机电,2012-07-26
sz300343,300343.XSHE,300343,XSHE,ST联创,2012-08-01
sz300344,300344.XSHE,300344,XSHE,*ST立方,2012-08-01
sz300345,300345.XSHE,300345,XSHE,华民股份,2012-08-01
sz300346,300346.XSHE,300346,XSHE,南大光电,2012-08-07
sz300347,300347.XSHE,300347,XSHE,泰格医药,2012-08-17
sz300348,300348.XSHE,300348,XSHE,长亮科技,2012-08-17
sz300349,300349.XSHE,300349,XSHE,金卡智能,2012-08-17
sz300350,300350.XSHE,300350,XSHE,华鹏飞,2012-08-21
sz300351,300351.XSHE,300351,XSHE,永贵电器,2012-09-20
sz300352,300352.XSHE,300352,XSHE,北信源,2012-09-12
sz300353,300353.XSHE,300353,XSHE,东土科技,2012-09-27
sz300354,300354.XSHE,300354,XSHE,东华测试,2012-09-20
sz300355,300355.XSHE,300355,XSHE,蒙草生态,2012-09-27
sz300357,300357.XSHE,300357,XSHE,我武生物,2014-01-21
sz300358,300358.XSHE,300358,XSHE,楚天科技,2014-01-21
sz300359,300359.XSHE,300359,XSHE,全通教育,2014-01-21
sz300360,300360.XSHE,300360,XSHE,炬华科技,2014-01-21
sz300363,300363.XSHE,300363,XSHE,博腾股份,2014-01-29
sz300364,300364.XSHE,300364,XSHE,中文在线,2015-01-21
sz300365,300365.XSHE,300365,XSHE,恒华科技,2014-01-23
sz300366,300366.XSHE,300366,XSHE,ST创意,2014-01-27
sz300368,300368.XSHE,300368,XSHE,汇金股份,2014-01-23
sz300369,300369.XSHE,300369,XSHE,绿盟科技,2014-01-29
sz300370,300370.XSHE,300370,XSHE,安控科技,2014-01-23
sz300371,300371.XSHE,300371,XSHE,汇中股份,2014-01-23
sz300373,300373.XSHE,300373,XSHE,扬杰科技,2014-01-23
sz300374,300374.XSHE,300374,XSHE,中铁装配,2015-03-19
sz300375,300375.XSHE,300375,XSHE,鹏翎股份,2014-01-27
sz300376,300376.XSHE,300376,XSHE,易事特,2014-01-27
sz300377,300377.XSHE,300377,XSHE,赢时胜,2014-01-27
sz300378,300378.XSHE,300378,XSHE,鼎捷数智,2014-01-27
sz300380,300380.XSHE,300380,XSHE,安硕信息,2014-01-28
sz300381,300381.XSHE,300381,XSHE,溢多利,2014-01-28
sz300382,300382.XSHE,300382,XSHE,斯莱克,2014-01-29
sz300383,300383.XSHE,300383,XSHE,光环新网,2014-01-29
sz300384,300384.XSHE,300384,XSHE,三联虹普,2014-08-01
sz300385,300385.XSHE,300385,XSHE,雪浪环境,2014-06-26
sz300386,300386.XSHE,300386,XSHE,飞天诚信,2014-06-26
sz300387,300387.XSHE,300387,XSHE,富邦科技,2014-07-02
sz300388,300388.XSHE,300388,XSHE,节能国祯,2014-08-01
sz300389,300389.XSHE,300389,XSHE,艾比森,2014-08-01
sz300390,300390.XSHE,300390,XSHE,天华新能,2014-07-31
sz300391,300391.XSHE,300391,XSHE,*ST长药,2014-08-01
sz300393,300393.XSHE,300393,XSHE,中来股份,2014-09-12
sz300394,300394.XSHE,300394,XSHE,天孚通信,2015-02-17
sz300395,300395.XSHE,300395,XSHE,菲利华,2014-09-10
sz300396,300396.XSHE,300396,XSHE,迪瑞医疗,2014-09-10
sz300397,300397.XSHE,300397,XSHE,天和防务,2014-09-10
sz300398,300398.XSHE,300398,XSHE,飞凯材料,2014-10-09
sz300399,300399.XSHE,300399,XSHE,天利科技,2014-10-09
sz300400,300400.XSHE,300400,XSHE,劲拓股份,2014-10-10
sz300401,300401.XSHE,300401,XSHE,花园生物,2014-10-09
sz300402,300402.XSHE,300402,XSHE,宝色股份,2014-10-10
sz300403,300403.XSHE,300403,XSHE,汉宇集团,2014-10-30
sz300404,300404.XSHE,300404,XSHE,博济医药,2015-04-24
sz300405,300405.XSHE,300405,XSHE,科隆股份,2014-10-30
sz300406,300406.XSHE,300406,XSHE,九强生物,2014-10-30
sz300407,300407.XSHE,300407,XSHE,凯发电气,2014-12-03
sz300408,300408.XSHE,300408,XSHE,三环集团,2014-12-03
sz300409,300409.XSHE,300409,XSHE,道氏技术,2014-12-03
sz300410,300410.XSHE,300410,XSHE,正业科技,2014-12-31
sz300411,300411.XSHE,300411,XSHE,金盾股份,2014-12-31
sz300412,300412.XSHE,300412,XSHE,迦南科技,2014-12-31
sz300413,300413.XSHE,300413,XSHE,芒果超媒,2015-01-21
sz300414,300414.XSHE,300414,XSHE,中光防雷,2015-05-13
sz300415,300415.XSHE,300415,XSHE,伊之密,2015-01-23
sz300416,300416.XSHE,300416,XSHE,苏试试验,2015-01-22
sz300417,300417.XSHE,300417,XSHE,南华仪器,2015-01-23
sz300418,300418.XSHE,300418,XSHE,昆仑万维,2015-01-21
sz300419,300419.XSHE,300419,XSHE,ST浩丰,2015-01-22
sz300420,300420.XSHE,300420,XSHE,五洋自控,2015-02-17
sz300421,300421.XSHE,300421,XSHE,力星股份,2015-02-17
sz300422,300422.XSHE,300422,XSHE,博世科,2015-02-17
sz300423,300423.XSHE,300423,XSHE,昇辉科技,2015-02-17
sz300424,300424.XSHE,300424,XSHE,航新科技,2015-04-22
sz300425,300425.XSHE,300425,XSHE,中建环能,2015-02-16
sz300426,300426.XSHE,300426,XSHE,华智数媒,2015-02-17
sz300427,300427.XSHE,300427,XSHE,红相股份,2015-02-17
sz300428,300428.XSHE,300428,XSHE,立中集团,2015-03-19
sz300429,300429.XSHE,300429,XSHE,强力新材,2015-03-24
sz300430,300430.XSHE,300430,XSHE,诚益通,2015-03-19
sz300432,300432.XSHE,300432,XSHE,富临精工,2015-03-19
sz300433,300433.XSHE,300433,XSHE,蓝思科技,2015-03-18
sz300434,300434.XSHE,300434,XSHE,金石亚药,2015-04-24
sz300435,300435.XSHE,300435,XSHE,中泰股份,2015-03-26
sz300436,300436.XSHE,300436,XSHE,广生堂,2015-04-22
sz300437,300437.XSHE,300437,XSHE,清水源,2015-04-23
sz300438,300438.XSHE,300438,XSHE,鹏辉能源,2015-04-24
sz300439,300439.XSHE,300439,XSHE,美康生物,2015-04-22
sz300440,300440.XSHE,300440,XSHE,运达科技,2015-04-23
sz300441,300441.XSHE,300441,XSHE,鲍斯股份,2015-04-23
sz300442,300442.XSHE,300442,XSHE,润泽科技,2015-04-24
sz300443,300443.XSHE,300443,XSHE,金雷股份,2015-04-22
sz300444,300444.XSHE,300444,XSHE,双杰电气,2015-04-23
sz300445,300445.XSHE,300445,XSHE,康斯特,2015-04-24
sz300446,300446.XSHE,300446,XSHE,航天智造,2015-04-23
sz300447,300447.XSHE,300447,XSHE,全信股份,2015-04-22
sz300448,300448.XSHE,300448,XSHE,浩云科技,2015-04-24
sz300449,300449.XSHE,300449,XSHE,汉邦高科,2015-04-22
sz300450,300450.XSHE,300450,XSHE,先导智能,2015-05-18
sz300451,300451.XSHE,300451,XSHE,创业慧康,2015-05-14
sz300452,300452.XSHE,300452,XSHE,山河药辅,2015-05-15
sz300453,300453.XSHE,300453,XSHE,三鑫医疗,2015-05-15
sz300454,300454.XSHE,300454,XSHE,深信服,2018-05-16
sz300455,300455.XSHE,300455,XSHE,航天智装,2015-05-15
sz300456,300456.XSHE,300456,XSHE,赛微电子,2015-05-14
sz300457,300457.XSHE,300457,XSHE,赢合科技,2015-05-14
sz300458,300458.XSHE,300458,XSHE,全志科技,2015-05-15
sz300459,300459.XSHE,300459,XSHE,汤姆猫,2015-05-15
sz300460,300460.XSHE,300460,XSHE,ST惠伦,2015-05-15
sz300461,300461.XSHE,300461,XSHE,田中精机,2015-05-19
sz300462,300462.XSHE,300462,XSHE,ST华铭,2015-05-27
sz300463,300463.XSHE,300463,XSHE,迈克生物,2015-05-28
sz300464,300464.XSHE,300464,XSHE,星徽股份,2015-06-10
sz300465,300465.XSHE,300465,XSHE,高伟达,2015-05-28
sz300466,300466.XSHE,300466,XSHE,赛摩智能,2015-05-28
sz300467,300467.XSHE,300467,XSHE,迅游科技,2015-05-27
sz300468,300468.XSHE,300468,XSHE,四方精创,2015-05-27
sz300469,300469.XSHE,300469,XSHE,信息发展,2015-06-11
sz300470,300470.XSHE,300470,XSHE,中密控股,2015-06-12
sz300471,300471.XSHE,300471,XSHE,厚普股份,2015-06-11
sz300472,300472.XSHE,300472,XSHE,*ST新元,2015-06-11
sz300473,300473.XSHE,300473,XSHE,德尔股份,2015-06-12
sz300474,300474.XSHE,300474,XSHE,景嘉微,2016-03-31
sz300475,300475.XSHE,300475,XSHE,香农芯创,2015-06-10
sz300476,300476.XSHE,300476,XSHE,胜宏科技,2015-06-11
sz300477,300477.XSHE,300477,XSHE,ST合纵,2015-06-10
sz300478,300478.XSHE,300478,XSHE,杭州高新,2015-06-10
sz300479,300479.XSHE,300479,XSHE,神思电子,2015-06-12
sz300480,300480.XSHE,300480,XSHE,光力科技,2015-07-02
sz300481,300481.XSHE,300481,XSHE,濮阳惠成,2015-06-30
sz300482,300482.XSHE,300482,XSHE,万孚生物,2015-06-30
sz300483,300483.XSHE,300483,XSHE,首华燃气,2015-06-30
sz300484,300484.XSHE,300484,XSHE,蓝海华腾,2016-03-22
sz300485,300485.XSHE,300485,XSHE,赛升药业,2015-06-26
sz300486,300486.XSHE,300486,XSHE,东杰智能,2015-06-30
sz300487,300487.XSHE,300487,XSHE,蓝晓科技,2015-07-02
sz300488,300488.XSHE,300488,XSHE,恒锋工具,2015-07-01
sz300489,300489.XSHE,300489,XSHE,光智科技,2015-07-01
sz300490,300490.XSHE,300490,XSHE,华自科技,2015-12-31
sz300491,300491.XSHE,300491,XSHE,通合科技,2015-12-31
sz300492,300492.XSHE,300492,XSHE,华图山鼎,2015-12-23
sz300493,300493.XSHE,300493,XSHE,润欣科技,2015-12-10
sz300494,300494.XSHE,300494,XSHE,盛天网络,2015-12-31
sz300496,300496.XSHE,300496,XSHE,中科创达,2015-12-10
sz300497,300497.XSHE,300497,XSHE,富祥药业,2015-12-22
sz300498,300498.XSHE,300498,XSHE,温氏股份,2015-11-02
sz300499,300499.XSHE,300499,XSHE,高澜股份,2016-02-02
sz300500,300500.XSHE,300500,XSHE,启迪设计,2016-02-04
sz300501,300501.XSHE,300501,XSHE,海顺新材,2016-02-04
sz300502,300502.XSHE,300502,XSHE,新易盛,2016-03-03
sz300503,300503.XSHE,300503,XSHE,昊志机电,2016-03-09
sz300504,300504.XSHE,300504,XSHE,天邑股份,2018-03-30
sz300505,300505.XSHE,300505,XSHE,川金诺,2016-03-15
sz300506,300506.XSHE,300506,XSHE,ST名家汇,2016-03-24
sz300507,300507.XSHE,300507,XSHE,苏奥传感,2016-04-29
sz300508,300508.XSHE,300508,XSHE,维宏股份,2016-04-19
sz300509,300509.XSHE,300509,XSHE,新美星,2016-04-25
sz300510,300510.XSHE,300510,XSHE,金冠股份,2016-05-06
sz300511,300511.XSHE,300511,XSHE,雪榕生物,2016-05-04
sz300512,300512.XSHE,300512,XSHE,中亚股份,2016-05-26
sz300513,300513.XSHE,300513,XSHE,恒实科技,2016-05-30
sz300514,300514.XSHE,300514,XSHE,友讯达,2017-04-26
sz300515,300515.XSHE,300515,XSHE,三德科技,2016-06-08
sz300516,300516.XSHE,300516,XSHE,久之洋,2016-06-02
sz300517,300517.XSHE,300517,XSHE,海波重科,2016-07-19
sz300518,300518.XSHE,300518,XSHE,新迅达,2016-06-24
sz300519,300519.XSHE,300519,XSHE,新光药业,2016-06-24
sz300520,300520.XSHE,300520,XSHE,科大国创,2016-07-08
sz300521,300521.XSHE,300521,XSHE,爱司凯,2016-07-05
sz300522,300522.XSHE,300522,XSHE,世名科技,2016-07-05
sz300523,300523.XSHE,300523,XSHE,辰安科技,2016-07-26
sz300525,300525.XSHE,300525,XSHE,博思软件,2016-07-26
sz300527,300527.XSHE,300527,XSHE,ST应急,2016-08-05
sz300528,300528.XSHE,300528,XSHE,幸福蓝海,2016-08-08
sz300529,300529.XSHE,300529,XSHE,健帆生物,2016-08-02
sz300530,300530.XSHE,300530,XSHE,领湃科技,2016-08-09
sz300531,300531.XSHE,300531,XSHE,优博讯,2016-08-09
sz300532,300532.XSHE,300532,XSHE,今天国际,2016-08-18
sz300533,300533.XSHE,300533,XSHE,冰川网络,2016-08-18
sz300534,300534.XSHE,300534,XSHE,陇神戎发,2016-09-13
sz300535,300535.XSHE,300535,XSHE,达威股份,2016-08-12
sz300536,300536.XSHE,300536,XSHE,农尚环境,2016-09-20
sz300537,300537.XSHE,300537,XSHE,广信材料,2016-08-30
sz300538,300538.XSHE,300538,XSHE,同益股份,2016-08-26
sz300539,300539.XSHE,300539,XSHE,横河精密,2016-08-30
sz300540,300540.XSHE,300540,XSHE,蜀道装备,2016-08-23
sz300541,300541.XSHE,300541,XSHE,先进数通,2016-09-13
sz300542,300542.XSHE,300542,XSHE,新晨科技,2016-09-20
sz300543,300543.XSHE,300543,XSHE,朗科智能,2016-09-08
sz300545,300545.XSHE,300545,XSHE,联得装备,2016-09-28
sz300546,300546.XSHE,300546,XSHE,雄帝科技,2016-09-28
sz300547,300547.XSHE,300547,XSHE,川环科技,2016-09-30
sz300548,300548.XSHE,300548,XSHE,长芯博创,2016-10-12
sz300549,300549.XSHE,300549,XSHE,优德精密,2016-09-30
sz300550,300550.XSHE,300550,XSHE,和仁科技,2016-10-18
sz300551,300551.XSHE,300551,XSHE,古鳌科技,2016-10-18
sz300552,300552.XSHE,300552,XSHE,万集科技,2016-10-21
sz300553,300553.XSHE,300553,XSHE,集智股份,2016-10-21
sz300554,300554.XSHE,300554,XSHE,三超新材,2017-04-21
sz300555,300555.XSHE,300555,XSHE,ST路通,2016-10-18
sz300556,300556.XSHE,300556,XSHE,丝路视觉,2016-11-04
sz300557,300557.XSHE,300557,XSHE,理工光科,2016-11-01
sz300558,300558.XSHE,300558,XSHE,贝达药业,2016-11-07
sz300559,300559.XSHE,300559,XSHE,佳发教育,2016-11-01
sz300560,300560.XSHE,300560,XSHE,中富通,2016-11-01
sz300561,300561.XSHE,300561,XSHE,*ST汇科,2016-11-17
sz300562,300562.XSHE,300562,XSHE,乐心医疗,2016-11-16
sz300563,300563.XSHE,300563,XSHE,神宇股份,2016-11-14
sz300564,300564.XSHE,300564,XSHE,筑博设计,2019-11-08
sz300565,300565.XSHE,300565,XSHE,科信技术,2016-11-22
sz300566,300566.XSHE,300566,XSHE,激智科技,2016-11-15
sz300567,300567.XSHE,300567,XSHE,精测电子,2016-11-22
sz300568,300568.XSHE,300568,XSHE,星源材质,2016-12-01
sz300569,300569.XSHE,300569,XSHE,天能重工,2016-11-25
sz300570,300570.XSHE,300570,XSHE,太辰光,2016-12-06
sz300571,300571.XSHE,300571,XSHE,平治信息,2016-12-13
sz300572,300572.XSHE,300572,XSHE,安车检测,2016-12-06
sz300573,300573.XSHE,300573,XSHE,兴齐眼药,2016-12-08
sz300575,300575.XSHE,300575,XSHE,中旗股份,2016-12-20
sz300576,300576.XSHE,300576,XSHE,容大感光,2016-12-20
sz300577,300577.XSHE,300577,XSHE,开润股份,2016-12-21
sz300578,300578.XSHE,300578,XSHE,会畅科技,2017-01-25
sz300579,300579.XSHE,300579,XSHE,数字认证,2016-12-23
sz300580,300580.XSHE,300580,XSHE,贝斯特,2017-01-11
sz300581,300581.XSHE,300581,XSHE,晨曦航空,2016-12-20
sz300582,300582.XSHE,300582,XSHE,英飞特,2016-12-28
sz300583,300583.XSHE,300583,XSHE,赛托生物,2017-01-06
sz300584,300584.XSHE,300584,XSHE,海辰药业,2017-01-12
sz300585,300585.XSHE,300585,XSHE,奥联电子,2016-12-29
sz300586,300586.XSHE,300586,XSHE,美联新材,2017-01-04
sz300587,300587.XSHE,300587,XSHE,天铁科技,2017-01-05
sz300588,300588.XSHE,300588,XSHE,熙菱信息,2017-01-05
sz300589,300589.XSHE,300589,XSHE,江龙船艇,2017-01-13
sz300590,300590.XSHE,300590,XSHE,移为通信,2017-01-11
sz300591,300591.XSHE,300591,XSHE,万里马,2017-01-10
sz300592,300592.XSHE,300592,XSHE,华凯易佰,2017-01-20
sz300593,300593.XSHE,300593,XSHE,新雷能,2017-01-13
sz300594,300594.XSHE,300594,XSHE,朗进科技,2019-06-21
sz300595,300595.XSHE,300595,XSHE,欧普康视,2017-01-17
sz300596,300596.XSHE,300596,XSHE,利安隆,2017-01-19
sz300597,300597.XSHE,300597,XSHE,吉大通信,2017-01-23
sz300598,300598.XSHE,300598,XSHE,诚迈科技,2017-01-20
sz300599,300599.XSHE,300599,XSHE,雄塑科技,2017-01-23
sz300600,300600.XSHE,300600,XSHE,国瑞科技,2017-01-25
sz300601,300601.XSHE,300601,XSHE,康泰生物,2017-02-07
sz300602,300602.XSHE,300602,XSHE,飞荣达,2017-01-26
sz300603,300603.XSHE,300603,XSHE,立昂技术,2017-01-26
sz300604,300604.XSHE,300604,XSHE,长川科技,2017-04-17
sz300605,300605.XSHE,300605,XSHE,恒锋信息,2017-02-08
sz300606,300606.XSHE,300606,XSHE,金太阳,2017-02-08
sz300607,300607.XSHE,300607,XSHE,拓斯达,2017-02-09
sz300608,300608.XSHE,300608,XSHE,思特奇,2017-02-13
sz300609,300609.XSHE,300609,XSHE,汇纳科技,2017-02-15
sz300610,300610.XSHE,300610,XSHE,晨化股份,2017-02-13
sz300611,300611.XSHE,300611,XSHE,美力科技,2017-02-20
sz300612,300612.XSHE,300612,XSHE,宣亚国际,2017-02-15
sz300613,300613.XSHE,300613,XSHE,富瀚微,2017-02-20
sz300614,300614.XSHE,300614,XSHE,百川畅银,2021-05-25
sz300615,300615.XSHE,300615,XSHE,欣天科技,2017-02-15
sz300616,300616.XSHE,300616,XSHE,尚品宅配,2017-03-07
sz300617,300617.XSHE,300617,XSHE,安靠智电,2017-02-28
sz300618,300618.XSHE,300618,XSHE,寒锐钴业,2017-03-06
sz300619,300619.XSHE,300619,XSHE,金银河,2017-03-01
sz300620,300620.XSHE,300620,XSHE,光库科技,2017-03-10
sz300621,300621.XSHE,300621,XSHE,维业股份,2017-03-16
sz300622,300622.XSHE,300622,XSHE,博士眼镜,2017-03-15
sz300623,300623.XSHE,300623,XSHE,捷捷微电,2017-03-14
sz300624,300624.XSHE,300624,XSHE,万兴科技,2018-01-18
sz300625,300625.XSHE,300625,XSHE,三雄极光,2017-03-17
sz300626,300626.XSHE,300626,XSHE,华瑞股份,2017-03-20
sz300627,300627.XSHE,300627,XSHE,华测导航,2017-03-21
sz300628,300628.XSHE,300628,XSHE,亿联网络,2017-03-17
sz300629,300629.XSHE,300629,XSHE,新劲刚,2017-03-24
sz300631,300631.XSHE,300631,XSHE,久吾高科,2017-03-23
sz300632,300632.XSHE,300632,XSHE,光莆股份,2017-04-06
sz300633,300633.XSHE,300633,XSHE,开立医疗,2017-04-06
sz300634,300634.XSHE,300634,XSHE,彩讯股份,2018-03-23
sz300635,300635.XSHE,300635,XSHE,中达安,2017-03-31
sz300636,300636.XSHE,300636,XSHE,同和药业,2017-03-31
sz300637,300637.XSHE,300637,XSHE,扬帆新材,2017-04-12
sz300638,300638.XSHE,300638,XSHE,广和通,2017-04-13
sz300639,300639.XSHE,300639,XSHE,凯普生物,2017-04-12
sz300640,300640.XSHE,300640,XSHE,德艺文创,2017-04-17
sz300641,300641.XSHE,300641,XSHE,正丹股份,2017-04-18
sz300642,300642.XSHE,300642,XSHE,透景生命,2017-04-21
sz300643,300643.XSHE,300643,XSHE,万通智控,2017-05-05
sz300644,300644.XSHE,300644,XSHE,南京聚隆,2018-02-06
sz300645,300645.XSHE,300645,XSHE,正元智慧,2017-04-21
sz300647,300647.XSHE,300647,XSHE,超频三,2017-05-03
sz300648,300648.XSHE,300648,XSHE,星云股份,2017-04-25
sz300649,300649.XSHE,300649,XSHE,杭州园林,2017-05-05
sz300650,300650.XSHE,300650,XSHE,太龙股份,2017-05-03
sz300651,300651.XSHE,300651,XSHE,金陵体育,2017-05-09
sz300652,300652.XSHE,300652,XSHE,雷迪克,2017-05-16
sz300653,300653.XSHE,300653,XSHE,正海生物,2017-05-16
sz300654,300654.XSHE,300654,XSHE,世纪天鸿,2017-09-26
sz300655,300655.XSHE,300655,XSHE,晶瑞电材,2017-05-23
sz300656,300656.XSHE,300656,XSHE,民德电子,2017-05-19
sz300657,300657.XSHE,300657,XSHE,弘信电子,2017-05-23
sz300658,300658.XSHE,300658,XSHE,延江股份,2017-06-02
sz300659,300659.XSHE,300659,XSHE,中孚信息,2017-05-26
sz300660,300660.XSHE,300660,XSHE,江苏雷利,2017-06-02
sz300661,300661.XSHE,300661,XSHE,圣邦股份,2017-06-06
sz300662,300662.XSHE,300662,XSHE,科锐国际,2017-06-08
sz300663,300663.XSHE,300663,XSHE,科蓝软件,2017-06-08
sz300664,300664.XSHE,300664,XSHE,鹏鹞环保,2018-01-05
sz300665,300665.XSHE,300665,XSHE,飞鹿股份,2017-06-13
sz300666,300666.XSHE,300666,XSHE,江丰电子,2017-06-15
sz300667,300667.XSHE,300667,XSHE,必创科技,2017-06-19
sz300668,300668.XSHE,300668,XSHE,杰恩设计,2017-06-19
sz300669,300669.XSHE,300669,XSHE,沪宁股份,2017-06-29
sz300670,300670.XSHE,300670,XSHE,大烨智能,2017-07-03
sz300671,300671.XSHE,300671,XSHE,富满微,2017-07-05
sz300672,300672.XSHE,300672,XSHE,国科微,2017-07-12
sz300673,300673.XSHE,300673,XSHE,佩蒂股份,2017-07-11
sz300674,300674.XSHE,300674,XSHE,宇信科技,2018-11-07
sz300675,300675.XSHE,300675,XSHE,建科院,2017-07-19
sz300676,300676.XSHE,300676,XSHE,华大基因,2017-07-14
sz300677,300677.XSHE,300677,XSHE,英科医疗,2017-07-21
sz300678,300678.XSHE,300678,XSHE,中科信息,2017-07-28
sz300679,300679.XSHE,300679,XSHE,电连技术,2017-07-31
sz300680,300680.XSHE,300680,XSHE,隆盛科技,2017-07-25
sz300681,300681.XSHE,300681,XSHE,英搏尔,2017-07-25
sz300682,300682.XSHE,300682,XSHE,朗新科技,2017-08-01
sz300683,300683.XSHE,300683,XSHE,海特生物,2017-08-08
sz300684,300684.XSHE,300684,XSHE,中石科技,2017-12-27
sz300685,300685.XSHE,300685,XSHE,艾德生物,2017-08-02
sz300686,300686.XSHE,300686,XSHE,智动力,2017-08-04
sz300687,300687.XSHE,300687,XSHE,赛意信息,2017-08-03
sz300688,300688.XSHE,300688,XSHE,创业黑马,2017-08-10
sz300689,300689.XSHE,300689,XSHE,澄天伟业,2017-08-09
sz300690,300690.XSHE,300690,XSHE,双一科技,2017-08-08
sz300691,300691.XSHE,300691,XSHE,联合光电,2017-08-11
sz300692,300692.XSHE,300692,XSHE,中赋科技,2017-08-21
sz300693,300693.XSHE,300693,XSHE,盛弘股份,2017-08-22
sz300694,300694.XSHE,300694,XSHE,蠡湖股份,2018-10-15
sz300695,300695.XSHE,300695,XSHE,兆丰股份,2017-09-08
sz300696,300696.XSHE,300696,XSHE,爱乐达,2017-08-22
sz300697,300697.XSHE,300697,XSHE,电工合金,2017-09-07
sz300698,300698.XSHE,300698,XSHE,万马科技,2017-08-31
sz300699,300699.XSHE,300699,XSHE,光威复材,2017-09-01
sz300700,300700.XSHE,300700,XSHE,岱勒新材,2017-09-12
sz300701,300701.XSHE,300701,XSHE,森霸传感,2017-09-15
sz300702,300702.XSHE,300702,XSHE,天宇股份,2017-09-19
sz300703,300703.XSHE,300703,XSHE,创源股份,2017-09-19
sz300705,300705.XSHE,300705,XSHE,九典制药,2017-10-10
sz300706,300706.XSHE,300706,XSHE,阿石创,2017-09-26
sz300707,300707.XSHE,300707,XSHE,威唐工业,2017-10-10
sz300708,300708.XSHE,300708,XSHE,聚灿光电,2017-10-16
sz300709,300709.XSHE,300709,XSHE,精研科技,2017-10-19
sz300710,300710.XSHE,300710,XSHE,万隆光电,2017-10-19
sz300711,300711.XSHE,300711,XSHE,广哈通信,2017-11-01
sz300712,300712.XSHE,300712,XSHE,永福股份,2017-10-31
sz300713,300713.XSHE,300713,XSHE,英可瑞,2017-11-01
sz300715,300715.XSHE,300715,XSHE,凯伦股份,2017-10-26
sz300716,300716.XSHE,300716,XSHE,ST泉为,2017-11-09
sz300717,300717.XSHE,300717,XSHE,华信新材,2017-11-06
sz300718,300718.XSHE,300718,XSHE,长盛轴承,2017-11-06
sz300719,300719.XSHE,300719,XSHE,安达维尔,2017-11-09
sz300720,300720.XSHE,300720,XSHE,海川智能,2017-11-06
sz300721,300721.XSHE,300721,XSHE,怡达股份,2017-11-15
sz300722,300722.XSHE,300722,XSHE,新余国科,2017-11-10
sz300723,300723.XSHE,300723,XSHE,一品红,2017-11-16
sz300724,300724.XSHE,300724,XSHE,捷佳伟创,2018-08-10
sz300725,300725.XSHE,300725,XSHE,药石科技,2017-11-10
sz300726,300726.XSHE,300726,XSHE,宏达电子,2017-11-21
sz300727,300727.XSHE,300727,XSHE,润禾材料,2017-11-27
sz300729,300729.XSHE,300729,XSHE,乐歌股份,2017-12-01
sz300730,300730.XSHE,300730,XSHE,科创信息,2017-12-05
sz300731,300731.XSHE,300731,XSHE,科创新源,2017-12-08
sz300732,300732.XSHE,300732,XSHE,设研院,2017-12-12
sz300733,300733.XSHE,300733,XSHE,西菱动力,2018-01-16
sz300735,300735.XSHE,300735,XSHE,光弘科技,2017-12-29
sz300736,300736.XSHE,300736,XSHE,百邦科技,2018-01-09
sz300737,300737.XSHE,300737,XSHE,科顺股份,2018-01-25
sz300738,300738.XSHE,300738,XSHE,奥飞数据,2018-01-19
sz300739,300739.XSHE,300739,XSHE,明阳电路,2018-02-01
sz300740,300740.XSHE,300740,XSHE,水羊股份,2018-02-08
sz300741,300741.XSHE,300741,XSHE,华宝股份,2018-03-01
sz300743,300743.XSHE,300743,XSHE,天地数码,2018-04-27
sz300745,300745.XSHE,300745,XSHE,欣锐科技,2018-05-23
sz300746,300746.XSHE,300746,XSHE,汉嘉数智,2018-05-25
sz300747,300747.XSHE,300747,XSHE,锐科激光,2018-06-25
sz300748,300748.XSHE,300748,XSHE,金力永磁,2018-09-21
