secID,ticker,tradeDate,marketValue,negMarketValue,secShortName,exchangeCD
300120.XSHE,300120,2026-03-26,4468784542.0,4103537660.0,经纬辉开,XSHE
603318.XSHG,603318,2026-03-26,4470665992.0,3700111454.0,水发燃气,XSHG
301077.XSHE,301077,2026-03-26,4474775859.0,2510042406.0,星华新材,XSHE
002623.XSHE,002623,2026-03-26,4474925000.0,4465339528.0,亚玛顿,XSHE
000797.XSHE,000797,2026-03-26,4476649470.0,4476131625.0,中国武夷,XSHE
300561.XSHE,300561,2026-03-26,4478674200.0,3290436240.0,*ST汇科,XSHE
002187.XSHE,002187,2026-03-26,4485725440.0,4485725440.0,广百股份,XSHE
300511.XSHE,300511,2026-03-26,4485929000.0,3920378000.0,雪榕生物,XSHE
301277.XSHE,301277,2026-03-26,4493218464.0,4493218464.0,新天地,XSHE
688237.XSHG,688237,2026-03-26,4494861840.0,4494861840.0,超卓航科,XSHG
300880.XSHE,300880,2026-03-26,4495963392.0,4495484160.0,迦南智能,XSHE
688677.XSHG,688677,2026-03-26,4496586270.0,4496586270.0,海泰新光,XSHG
002589.XSHE,002589,2026-03-26,4499084096.0,4083118585.0,瑞康医药,XSHE
000721.XSHE,000721,2026-03-26,4499488112.0,4016904752.0,西安饮食,XSHE
002584.XSHE,002584,2026-03-26,4500314116.0,3602199785.0,西陇科学,XSHE
605058.XSHG,605058,2026-03-26,4502106000.0,4502106000.0,澳弘电子,XSHG
301186.XSHE,301186,2026-03-26,4502731192.7,4228804758.1,超达装备,XSHE
600537.XSHG,600537,2026-03-26,4509954150.0,4509954150.0,亿晶光电,XSHG
603520.XSHG,603520,2026-03-26,4515621970.0,4515621970.0,司太立,XSHG
301281.XSHE,301281,2026-03-26,4515693000.0,2871128400.0,科源制药,XSHE
002829.XSHE,002829,2026-03-26,4515698262.0,3173642597.0,星网宇达,XSHE
600965.XSHG,600965,2026-03-26,4519229520.0,4519229520.0,福成股份,XSHG
688298.XSHG,688298,2026-03-26,4519872000.0,4519872000.0,东方生物,XSHG
603639.XSHG,603639,2026-03-26,4520951226.0,4394626419.0,海利尔,XSHG
000789.XSHE,000789,2026-03-26,4521299958.0,4521299958.0,万年青,XSHE
003000.XSHE,003000,2026-03-26,4522468826.0,3089844809.0,劲仔食品,XSHE
300530.XSHE,300530,2026-03-26,4524041334.0,4524041334.0,领湃科技,XSHE
600743.XSHG,600743,2026-03-26,4527974737.0,4527974737.0,华远控股,XSHG
001269.XSHE,001269,2026-03-26,4531293180.0,4531293180.0,欧晶科技,XSHE
002357.XSHE,002357,2026-03-26,4533052386.0,4532888988.0,富临运业,XSHE
300542.XSHE,300542,2026-03-26,4535124881.0,3762010084.0,新晨科技,XSHE
600794.XSHG,600794,2026-03-26,4536575316.0,4536575316.0,保税科技,XSHG
002362.XSHE,002362,2026-03-26,4537077376.0,3852942784.0,汉王科技,XSHE
603315.XSHG,603315,2026-03-26,4539590471.0,4539590471.0,福鞍股份,XSHG
301045.XSHE,301045,2026-03-26,4540705344.0,2632511280.0,天禄科技,XSHE
300860.XSHE,300860,2026-03-26,4541661870.0,2636947290.0,锋尚文化,XSHE
002321.XSHE,002321,2026-03-26,4543055913.0,4524571773.0,华英农业,XSHE
301397.XSHE,301397,2026-03-26,4543800051.0,2064836382.0,溯联股份,XSHE
000882.XSHE,000882,2026-03-26,4544004320.0,4540953738.0,华联股份,XSHE
300662.XSHE,300662,2026-03-26,4546227840.0,4534151160.0,科锐国际,XSHE
300466.XSHE,300466,2026-03-26,4546648851.0,3810924978.0,赛摩智能,XSHE
300213.XSHE,300213,2026-03-26,4546889955.0,4224497535.0,佳讯飞鸿,XSHE
688010.XSHG,688010,2026-03-26,4548710128.0,4548710128.0,福光股份,XSHG
601599.XSHG,601599,2026-03-26,4549326600.0,4549326600.0,浙文影业,XSHG
603628.XSHG,603628,2026-03-26,4552638679.0,4537090570.0,清源股份,XSHG
300664.XSHE,300664,2026-03-26,4552662926.0,4528516706.0,鹏鹞环保,XSHE
301038.XSHE,301038,2026-03-26,4553062800.0,4553062800.0,深水规院,XSHE
603126.XSHG,603126,2026-03-26,4554330000.0,4554330000.0,中材节能,XSHG
603777.XSHG,603777,2026-03-26,4554857604.0,4554857604.0,来伊份,XSHG
003026.XSHE,003026,2026-03-26,4556107850.0,3363689795.0,中晶科技,XSHE
300978.XSHE,300978,2026-03-26,4556736184.0,2061345132.0,东箭科技,XSHE
300571.XSHE,300571,2026-03-26,4561180127.0,3779353011.0,平治信息,XSHE
603387.XSHG,603387,2026-03-26,4564381500.0,4564381500.0,基蛋生物,XSHG
002355.XSHE,002355,2026-03-26,4565725913.0,4222078561.0,兴民智通,XSHE
002918.XSHE,002918,2026-03-26,4566366371.0,2380203013.0,蒙娜丽莎,XSHE
688680.XSHG,688680,2026-03-26,4566707684.0,4566707684.0,海优新材,XSHG
300441.XSHE,300441,2026-03-26,4568908731.0,4442233828.0,鲍斯股份,XSHE
002512.XSHE,002512,2026-03-26,4572361437.0,4498196898.0,ST达华,XSHE
300847.XSHE,300847,2026-03-26,4573354500.0,4573354500.0,中船汉光,XSHE
002066.XSHE,002066,2026-03-26,4575988360.0,4499880000.0,瑞泰科技,XSHE
300011.XSHE,300011,2026-03-26,4577998824.0,3834855360.0,鼎汉技术,XSHE
300683.XSHE,300683,2026-03-26,4578686112.0,4269819708.0,海特生物,XSHE
301356.XSHE,301356,2026-03-26,4579200000.0,1161972000.0,天振股份,XSHE
300588.XSHE,300588,2026-03-26,4579986320.0,4229582240.0,熙菱信息,XSHE
603958.XSHG,603958,2026-03-26,4582430400.0,4582430400.0,哈森股份,XSHG
688175.XSHG,688175,2026-03-26,4584287650.0,4584287650.0,高凌信息,XSHG
300241.XSHE,300241,2026-03-26,4586728197.85,3840788128.85,瑞丰光电,XSHE
301068.XSHE,301068,2026-03-26,4587107622.0,3271247388.0,大地海洋,XSHE
688399.XSHG,688399,2026-03-26,4588620707.0,4588620707.0,硕世生物,XSHG
002991.XSHE,002991,2026-03-26,4590878150.0,2459234725.0,甘源食品,XSHE
300921.XSHE,300921,2026-03-26,4591261550.0,2865233478.0,南凌科技,XSHE
300805.XSHE,300805,2026-03-26,4592464084.64,3119961628.64,电声股份,XSHE
688345.XSHG,688345,2026-03-26,4598256270.0,4546000000.0,博力威,XSHG
002860.XSHE,002860,2026-03-26,4600722875.0,4471928854.0,星帅尔,XSHE
603551.XSHG,603551,2026-03-26,4601522692.0,4543409052.0,奥普科技,XSHG
300481.XSHE,300481,2026-03-26,4602559658.0,4574492212.0,濮阳惠成,XSHE
603990.XSHG,603990,2026-03-26,4603428981.0,4603428981.0,麦迪科技,XSHG
002783.XSHE,002783,2026-03-26,4604077994.0,4252157048.0,凯龙股份,XSHE
300698.XSHE,300698,2026-03-26,4604240000.0,4073237124.0,万马科技,XSHE
688039.XSHG,688039,2026-03-26,4607654324.0,4607654324.0,当虹科技,XSHG
600844.XSHG,600844,2026-03-26,4615019868.0,3735196924.0,金煤科技,XSHG
000007.XSHE,000007,2026-03-26,4618151840.0,4618151840.0,全新好,XSHE
603869.XSHG,603869,2026-03-26,4619990210.0,4619990210.0,ST智知,XSHG
002137.XSHE,002137,2026-03-26,4620038400.0,3171669600.0,实益达,XSHE
603106.XSHG,603106,2026-03-26,4622217600.0,4622217600.0,恒银科技,XSHG
603817.XSHG,603817,2026-03-26,4623381240.0,4623381240.0,海峡环保,XSHG
000017.XSHE,000017,2026-03-26,4624430679.0,2957915620.0,深中华A,XSHE
300402.XSHE,300402,2026-03-26,4624853970.0,4565410690.0,宝色股份,XSHE
000532.XSHE,000532,2026-03-26,4625985386.0,4610436974.0,华金资本,XSHE
603933.XSHG,603933,2026-03-26,4628244580.0,4628244580.0,睿能科技,XSHG
002278.XSHE,002278,2026-03-26,4629749873.0,3966631136.0,神开股份,XSHE
603222.XSHG,603222,2026-03-26,4631299092.0,4631299092.0,济民健康,XSHG
600769.XSHG,600769,2026-03-26,4634718192.0,4634718192.0,祥龙电业,XSHG
002370.XSHE,002370,2026-03-26,4638051850.0,4638051850.0,亚太药业,XSHE
000965.XSHE,000965,2026-03-26,4639093162.0,4639093162.0,天保基建,XSHE
688320.XSHG,688320,2026-03-26,4640651001.0,4640651001.0,禾川科技,XSHG
600182.XSHG,600182,2026-03-26,4641000000.0,2320500000.0,S佳通,XSHG
000850.XSHE,000850,2026-03-26,4642831800.0,4641512748.0,华茂股份,XSHE
300829.XSHE,300829,2026-03-26,4643230293.0,3232933092.0,金丹科技,XSHE
002016.XSHE,002016,2026-03-26,4644208744.0,4644208744.0,世荣兆业,XSHE
603697.XSHG,603697,2026-03-26,4644736206.0,4644736206.0,有友食品,XSHG
603615.XSHG,603615,2026-03-26,4650198600.0,4650198600.0,茶花股份,XSHG
688075.XSHG,688075,2026-03-26,4653772136.0,4653772136.0,安旭生物,XSHG
603759.XSHG,603759,2026-03-26,4654540800.0,4654540800.0,海天股份,XSHG
002356.XSHE,002356,2026-03-26,4654953475.0,4654926850.0,赫美集团,XSHE
688588.XSHG,688588,2026-03-26,4656116400.0,4656116400.0,凌志软件,XSHG
300566.XSHE,300566,2026-03-26,4657598742.0,4028110708.0,激智科技,XSHE
603232.XSHG,603232,2026-03-26,4660576602.0,4605183000.0,格尔软件,XSHG
600628.XSHG,600628,2026-03-26,4663971634.0,4663971634.0,新世界,XSHG
301133.XSHE,301133,2026-03-26,4666750614.0,4269845120.0,金钟股份,XSHE
603313.XSHG,603313,2026-03-26,4667400842.0,4667400842.0,梦百合,XSHG
300871.XSHE,300871,2026-03-26,4669836408.0,4669836408.0,回盛生物,XSHE
002228.XSHE,002228,2026-03-26,4671534560.0,4655888545.0,合兴包装,XSHE
603206.XSHG,603206,2026-03-26,4672612000.0,4672612000.0,嘉环科技,XSHG
688767.XSHG,688767,2026-03-26,4672638957.0,4672638957.0,博拓生物,XSHG
002996.XSHE,002996,2026-03-26,4672668864.0,2832259244.0,顺博合金,XSHE
603429.XSHG,603429,2026-03-26,4673165805.0,4673165805.0,*ST集友,XSHG
000546.XSHE,000546,2026-03-26,4673666283.0,4187198252.0,金圆股份,XSHE
603966.XSHG,603966,2026-03-26,4676410830.0,4665280233.0,法兰泰克,XSHG
000509.XSHE,000509,2026-03-26,4678838080.0,4678824128.0,华塑控股,XSHE
002676.XSHE,002676,2026-03-26,4680000000.0,4679847250.0,顺威股份,XSHE
300592.XSHE,300592,2026-03-26,4682505811.02,4040076418.92,华凯易佰,XSHE
688033.XSHG,688033,2026-03-26,4683114338.0,4683114338.0,天宜新材,XSHG
300194.XSHE,300194,2026-03-26,4687466856.0,3815276148.0,福安药业,XSHE
300160.XSHE,300160,2026-03-26,4691784041.0,4627522165.0,秀强股份,XSHE
601113.XSHG,601113,2026-03-26,4692646850.0,4692646850.0,华鼎股份,XSHG
600798.XSHG,600798,2026-03-26,4693418038.0,4693418038.0,宁波海运,XSHG
688530.XSHG,688530,2026-03-26,4694113984.0,1987934606.0,欧莱新材,XSHG
301002.XSHE,301002,2026-03-26,4697146527.0,2958334812.0,崧盛股份,XSHE
300318.XSHE,300318,2026-03-26,4697177875.0,4591602125.0,博晖创新,XSHE
600784.XSHG,600784,2026-03-26,4702540008.0,4702540008.0,鲁银投资,XSHG
300968.XSHE,300968,2026-03-26,4704264400.0,4704264400.0,格林精密,XSHE
300279.XSHE,300279,2026-03-26,4705137190.0,4684403204.0,和晶科技,XSHE
300532.XSHE,300532,2026-03-26,4708278656.0,4477546156.0,今天国际,XSHE
300354.XSHE,300354,2026-03-26,4709802810.0,2768557830.0,东华测试,XSHE
688628.XSHG,688628,2026-03-26,4711004340.0,4711004340.0,优利德,XSHG
300812.XSHE,300812,2026-03-26,4714995186.0,3120554646.0,易天股份,XSHE
002474.XSHE,002474,2026-03-26,4716276000.0,4023205522.0,榕基软件,XSHE
002116.XSHE,002116,2026-03-26,4718494233.0,4666891000.0,中国海诚,XSHE
600805.XSHG,600805,2026-03-26,4722464475.0,4719028470.0,悦达投资,XSHG
002480.XSHE,002480,2026-03-26,4722695204.0,4713787906.0,新筑股份,XSHE
688309.XSHG,688309,2026-03-26,4723583337.0,4723583337.0,恒誉环保,XSHG
688410.XSHG,688410,2026-03-26,4726892874.0,4726892874.0,山外山,XSHG
002395.XSHE,002395,2026-03-26,4728524670.0,4728127995.0,双象股份,XSHE
300345.XSHE,300345,2026-03-26,4734677616.0,3911473968.0,华民股份,XSHE
603068.XSHG,603068,2026-03-26,4735763760.0,4735763760.0,博通集成,XSHG
300071.XSHE,300071,2026-03-26,4742311248.0,4651126428.0,福石控股,XSHE
688699.XSHG,688699,2026-03-26,4743784260.0,4743784260.0,明微电子,XSHG
603209.XSHG,603209,2026-03-26,4745000000.0,4693777360.0,兴通股份,XSHG
603998.XSHG,603998,2026-03-26,4746469934.0,4746469934.0,方盛制药,XSHG
300384.XSHE,300384,2026-03-26,4746828624.0,3277062576.0,三联虹普,XSHE
301220.XSHE,301220,2026-03-26,4747650680.0,3276853500.0,亚香股份,XSHE
301190.XSHE,301190,2026-03-26,4747759380.0,3524910480.0,善水科技,XSHE
688283.XSHG,688283,2026-03-26,4747764000.0,4747764000.0,坤恒顺维,XSHG
300830.XSHE,300830,2026-03-26,4751261216.0,3546132096.0,金现代,XSHE
301560.XSHE,301560,2026-03-26,4752128000.0,950425600.0,众捷汽车,XSHE
603665.XSHG,603665,2026-03-26,4755999672.0,4728150504.0,康隆达,XSHG
300448.XSHE,300448,2026-03-26,4762680384.0,3270389056.0,浩云科技,XSHE
603398.XSHG,603398,2026-03-26,4765720085.0,4765720085.0,*ST沐邦,XSHG
603109.XSHG,603109,2026-03-26,4765920488.0,4765920488.0,神驰机电,XSHG
688419.XSHG,688419,2026-03-26,4768783108.0,2477380485.0,耐科装备,XSHG
300881.XSHE,300881,2026-03-26,4770704337.0,2489711231.0,盛德鑫泰,XSHE
600960.XSHG,600960,2026-03-26,4771587810.0,4771587810.0,渤海汽车,XSHG
002582.XSHE,002582,2026-03-26,4772566214.0,3669621852.0,好想你,XSHE
000816.XSHE,000816,2026-03-26,4775143890.0,4740220650.0,智慧农业,XSHE
688023.XSHG,688023,2026-03-26,4775728740.0,4775728740.0,安恒信息,XSHG
301016.XSHE,301016,2026-03-26,4776408000.0,4530374874.0,雷尔伟,XSHE
688073.XSHG,688073,2026-03-26,4782263460.0,2274983604.0,毕得医药,XSHG
301228.XSHE,301228,2026-03-26,4786800000.0,4764473567.0,实朴检测,XSHE
300272.XSHE,300272,2026-03-26,4787805965.76,3636815877.45,开能健康,XSHE
603322.XSHG,603322,2026-03-26,4793790456.0,4793790456.0,超讯通信,XSHG
300248.XSHE,300248,2026-03-26,4796828388.0,4119768917.0,新开普,XSHE
603333.XSHG,603333,2026-03-26,4798193072.0,4798193072.0,尚纬股份,XSHG
000903.XSHE,000903,2026-03-26,4798414112.0,4762248768.0,ST云动,XSHE
300875.XSHE,300875,2026-03-26,4801055532.0,4221902853.0,捷强装备,XSHE
601368.XSHG,601368,2026-03-26,4803373664.0,4803373664.0,绿城水务,XSHG
301370.XSHE,301370,2026-03-26,4804826000.0,3305473206.0,国科恒泰,XSHE
603165.XSHG,603165,2026-03-26,4806675000.0,4806675000.0,荣晟环保,XSHG
300706.XSHE,300706,2026-03-26,4807535040.0,3564267840.0,阿石创,XSHE
001313.XSHE,001313,2026-03-26,4809000000.0,4802994933.0,粤海饲料,XSHE
603409.XSHG,603409,2026-03-26,4814346000.0,1381476260.0,汇通控股,XSHG
300149.XSHE,300149,2026-03-26,4820291442.56,4593672739.92,睿智医药,XSHE
688607.XSHG,688607,2026-03-26,4820656300.0,4820656300.0,康众医疗,XSHG
000925.XSHE,000925,2026-03-26,4822517387.0,4800231859.0,众合科技,XSHE
605300.XSHG,605300,2026-03-26,4825713132.0,4825713132.0,佳禾食品,XSHG
603107.XSHG,603107,2026-03-26,4837383900.0,3128615160.0,上海汽配,XSHG
300430.XSHE,300430,2026-03-26,4838389296.0,4604616424.0,诚益通,XSHE
300488.XSHE,300488,2026-03-26,4840035033.4,4073443729.3,恒锋工具,XSHE
600076.XSHG,600076,2026-03-26,4840356240.0,4840356240.0,康欣新材,XSHG
002449.XSHE,002449,2026-03-26,4842676476.0,4842676476.0,国星光电,XSHE
688598.XSHG,688598,2026-03-26,4842680423.0,4749418748.0,金博股份,XSHG
002823.XSHE,002823,2026-03-26,4843442750.0,3229044925.0,凯中精密,XSHE
603155.XSHG,603155,2026-03-26,4844169512.0,4844169512.0,新亚强,XSHG
002870.XSHE,002870,2026-03-26,4847178190.0,4732890720.0,香山股份,XSHE
301211.XSHE,301211,2026-03-26,4848336000.0,4848336000.0,亨迪药业,XSHE
000505.XSHE,000505,2026-03-26,4848757834.0,4217976601.0,京粮控股,XSHE
002581.XSHE,002581,2026-03-26,4849056660.0,2945815320.0,ST未名,XSHE
603898.XSHG,603898,2026-03-26,4853870109.0,4853870109.0,好莱客,XSHG
301509.XSHE,301509,2026-03-26,4855202446.0,2287225679.0,金凯生科,XSHE
688267.XSHG,688267,2026-03-26,4856072000.0,4856072000.0,中触媒,XSHG
300380.XSHE,300380,2026-03-26,4857824510.0,4469255395.0,安硕信息,XSHE
600289.XSHG,600289,2026-03-26,4865411691.0,4363264017.0,ST信通,XSHG
603558.XSHG,603558,2026-03-26,4865459600.0,4865459600.0,健盛集团,XSHG
688269.XSHG,688269,2026-03-26,4866109920.0,4866109920.0,凯立新材,XSHG
300551.XSHE,300551,2026-03-26,4866300099.0,4852133199.0,古鳌科技,XSHE
301419.XSHE,301419,2026-03-26,4869600000.0,3219073428.0,阿莱德,XSHE
600526.XSHG,600526,2026-03-26,4870091344.0,4784078908.0,菲达环保,XSHG
300940.XSHE,300940,2026-03-26,4871459472.0,3445649272.0,南极光,XSHE
000404.XSHE,000404,2026-03-26,4871972000.0,4849037200.0,长虹华意,XSHE
688290.XSHG,688290,2026-03-26,4872404896.0,4872404896.0,景业智能,XSHG
300523.XSHE,300523,2026-03-26,4873759815.0,4867910575.0,辰安科技,XSHE
300584.XSHE,300584,2026-03-26,4876800000.0,3336978848.0,海辰药业,XSHE
603373.XSHG,603373,2026-03-26,4878495453.0,2061163637.0,安邦护卫,XSHG
688719.XSHG,688719,2026-03-26,4879648566.0,3794356067.0,爱科赛博,XSHG
300221.XSHE,300221,2026-03-26,4879672380.0,4701875840.0,银禧科技,XSHE
603703.XSHG,603703,2026-03-26,4880189496.0,4880189496.0,盛洋科技,XSHG
600400.XSHG,600400,2026-03-26,4880622147.0,4880622147.0,红豆股份,XSHG
603012.XSHG,603012,2026-03-26,4881075000.0,4881075000.0,创力集团,XSHG
301230.XSHE,301230,2026-03-26,4881343402.0,4392784526.0,泓博医药,XSHE
301507.XSHE,301507,2026-03-26,4884795280.0,1509560530.0,民生健康,XSHE
688580.XSHG,688580,2026-03-26,4889124865.0,4889124865.0,伟思医疗,XSHG
603015.XSHG,603015,2026-03-26,4891049900.0,4891049900.0,弘讯科技,XSHG
603058.XSHG,603058,2026-03-26,4893019860.0,4880622780.0,永吉股份,XSHG
300606.XSHE,300606,2026-03-26,4894745164.0,4163323810.0,金太阳,XSHE
002554.XSHE,002554,2026-03-26,4894752400.0,4893836735.0,惠博普,XSHE
002301.XSHE,002301,2026-03-26,4897680641.0,4875153458.0,齐心集团,XSHE
605018.XSHG,605018,2026-03-26,4898085636.0,4898085636.0,长华集团,XSHG
603918.XSHG,603918,2026-03-26,4899742650.0,4899742650.0,金桥信息,XSHG
300982.XSHE,300982,2026-03-26,4903003219.0,4593422299.0,苏文电能,XSHE
000020.XSHE,000020,2026-03-26,4904351984.0,3137784728.0,深华发A,XSHE
002805.XSHE,002805,2026-03-26,4906695000.0,4880066352.0,丰元股份,XSHE
600261.XSHG,600261,2026-03-26,4912995040.0,4912995040.0,阳光照明,XSHG
603382.XSHG,603382,2026-03-26,4913722743.0,982745633.0,海阳科技,XSHG
301013.XSHE,301013,2026-03-26,4922627580.0,3985428096.0,利和兴,XSHE
600822.XSHG,600822,2026-03-26,4925010897.0,3933748647.0,上海物贸,XSHG
603978.XSHG,603978,2026-03-26,4929051905.0,4929051905.0,深圳新星,XSHG
300911.XSHE,300911,2026-03-26,4929897053.67,4607242115.15,亿田智能,XSHE
603912.XSHG,603912,2026-03-26,4930792530.3,4930792530.3,佳力图,XSHG
000010.XSHE,000010,2026-03-26,4932008367.0,3638062857.0,美丽生态,XSHE
001396.XSHE,001396,2026-03-26,4932476736.0,1024635594.0,誉帆科技,XSHE
001279.XSHE,001279,2026-03-26,4932800000.0,1233200000.0,强邦新材,XSHE
301379.XSHE,301379,2026-03-26,4934290671.0,3165965687.0,天山电子,XSHE
301003.XSHE,301003,2026-03-26,4935342973.0,3790939181.0,江苏博云,XSHE
688253.XSHG,688253,2026-03-26,4935544329.0,4935544329.0,英诺特,XSHG
600558.XSHG,600558,2026-03-26,4936826400.0,4936826400.0,大西洋,XSHG
300485.XSHE,300485,2026-03-26,4946713928.0,2812102644.0,赛升药业,XSHE
300032.XSHE,300032,2026-03-26,4947524736.0,4947524736.0,金龙机电,XSHE
300317.XSHE,300317,2026-03-26,4947922864.0,4940323864.0,珈伟新能,XSHE
301568.XSHE,301568,2026-03-26,4949175112.0,2281439242.0,思泰克,XSHE
600984.XSHG,600984,2026-03-26,4952752966.0,4952752966.0,建设机械,XSHG
603035.XSHG,603035,2026-03-26,4953012792.0,4953012792.0,常熟汽饰,XSHG
002889.XSHE,002889,2026-03-26,4954997600.0,3296853952.0,东方嘉盛,XSHE
603081.XSHG,603081,2026-03-26,4955914443.0,4955914443.0,大丰实业,XSHG
603018.XSHG,603018,2026-03-26,4957523900.0,4957523900.0,华设集团,XSHG
002040.XSHE,002040,2026-03-26,4957540504.0,4938526064.0,南京港,XSHE
000571.XSHE,000571,2026-03-26,4959252390.0,4810694493.0,新大洲A,XSHE
002005.XSHE,002005,2026-03-26,4959362467.0,4958140756.0,ST德豪,XSHE
002606.XSHE,002606,2026-03-26,4961528290.0,4758905730.0,大连电瓷,XSHE
301259.XSHE,301259,2026-03-26,4962360000.0,3145086510.0,艾布鲁,XSHE
301239.XSHE,301239,2026-03-26,4962862230.0,4962862230.0,普瑞眼科,XSHE
300067.XSHE,300067,2026-03-26,4963810780.0,4031179910.0,安诺其,XSHE
003002.XSHE,003002,2026-03-26,4964000000.0,4538269365.5,壶化股份,XSHE
688212.XSHG,688212,2026-03-26,4966456264.0,4966456264.0,澳华内镜,XSHG
603060.XSHG,603060,2026-03-26,4968477126.0,4968477126.0,国检集团,XSHG
002197.XSHE,002197,2026-03-26,4970195861.0,4320060000.0,证通电子,XSHE
002793.XSHE,002793,2026-03-26,4970278988.0,4962724321.0,罗欣药业,XSHE
688606.XSHG,688606,2026-03-26,4972498048.0,4972498048.0,奥泰生物,XSHG
301007.XSHE,301007,2026-03-26,4974349600.0,4963109140.0,德迈仕,XSHE
301310.XSHE,301310,2026-03-26,4974680435.0,1830396206.0,鑫宏业,XSHE
300157.XSHE,300157,2026-03-26,4975988820.0,4671642360.0,新锦动力,XSHE
002134.XSHE,002134,2026-03-26,4980130624.0,4976899088.6,天津普林,XSHE
002033.XSHE,002033,2026-03-26,4983880649.0,4983785414.0,丽江股份,XSHE
002111.XSHE,002111,2026-03-26,4984937448.0,4509320933.0,威海广泰,XSHE
300816.XSHE,300816,2026-03-26,4985600000.0,3531587152.0,艾可蓝,XSHE
600479.XSHG,600479,2026-03-26,4991009400.0,4243661994.0,千金药业,XSHG
603776.XSHG,603776,2026-03-26,4994731074.0,4994731074.0,永安行,XSHG
603004.XSHG,603004,2026-03-26,4995379200.0,1248844800.0,鼎龙科技,XSHG
000599.XSHE,000599,2026-03-26,4998565080.0,4998480012.0,青岛双星,XSHE
600976.XSHG,600976,2026-03-26,5002328346.0,4999067346.0,健民集团,XSHG
301449.XSHE,301449,2026-03-26,5010652842.0,1068958839.0,天溯计量,XSHE
002758.XSHE,002758,2026-03-26,5011632150.0,5005863198.0,浙农股份,XSHE
002983.XSHE,002983,2026-03-26,5014515492.0,2873291150.0,芯瑞达,XSHE
301266.XSHE,301266,2026-03-26,5015065200.0,4757525520.0,宇邦新材,XSHE
002328.XSHE,002328,2026-03-26,5016505000.0,3710147350.0,新朋股份,XSHE
600962.XSHG,600962,2026-03-26,5018699400.0,5018699400.0,国投中鲁,XSHG
002560.XSHE,002560,2026-03-26,5020803630.0,4325538800.0,通达股份,XSHE
300453.XSHE,300453,2026-03-26,5022450966.0,3461850314.0,三鑫医疗,XSHE
300715.XSHE,300715,2026-03-26,5024357595.0,4159221123.0,凯伦股份,XSHE
300219.XSHE,300219,2026-03-26,5026398850.0,5017207190.0,鸿利智汇,XSHE
002642.XSHE,002642,2026-03-26,5028010280.0,5028010280.0,荣联科技,XSHE
600593.XSHG,600593,2026-03-26,5031263650.0,4967816000.0,大连圣亚,XSHG
301596.XSHE,301596,2026-03-26,5035807478.0,2043721316.0,瑞迪智驱,XSHE
002677.XSHE,002677,2026-03-26,5039202480.0,4171991460.0,浙江美大,XSHE
688299.XSHG,688299,2026-03-26,5043745395.0,5043745395.0,长阳科技,XSHG
301149.XSHE,301149,2026-03-26,5043900000.0,3064212651.0,隆华新材,XSHE
300873.XSHE,300873,2026-03-26,5045567384.0,3650452636.0,海晨股份,XSHE
002189.XSHE,002189,2026-03-26,5046370476.0,5045609268.0,中光学,XSHE
300983.XSHE,300983,2026-03-26,5049216000.0,3456214650.0,尤安设计,XSHE
301282.XSHE,301282,2026-03-26,5049587400.0,3928421302.0,金禄电子,XSHE
002160.XSHE,002160,2026-03-26,5050300068.0,5040267255.0,常铝股份,XSHE
301328.XSHE,301328,2026-03-26,5056204536.0,5056140122.0,维峰电子,XSHE
688117.XSHG,688117,2026-03-26,5058386040.0,5058386040.0,圣诺生物,XSHG
603170.XSHG,603170,2026-03-26,5060126500.0,5060126500.0,宝立食品,XSHG
301058.XSHE,301058,2026-03-26,5061269096.0,5061269096.0,中粮科工,XSHE
301202.XSHE,301202,2026-03-26,5064532000.0,1380493400.0,朗威股份,XSHE
603660.XSHG,603660,2026-03-26,5066917680.0,5029135760.0,苏州科达,XSHG
603285.XSHG,603285,2026-03-26,5067200000.0,1972939656.0,键邦股份,XSHG
000530.XSHE,000530,2026-03-26,5076139250.0,3612249830.0,冰山冷热,XSHE
002641.XSHE,002641,2026-03-26,5076157807.0,4683398111.0,公元股份,XSHE
300802.XSHE,300802,2026-03-26,5076479221.0,3479589216.0,矩子科技,XSHE
002431.XSHE,002431,2026-03-26,5082781536.0,5082781536.0,棕榈股份,XSHE
300111.XSHE,300111,2026-03-26,5084482265.0,5084482265.0,向日葵,XSHE
688136.XSHG,688136,2026-03-26,5087784544.0,5087784544.0,科兴制药,XSHG
002406.XSHE,002406,2026-03-26,5096971198.0,4203446042.0,远东传动,XSHE
